2002,1,45.337
2002,2,78.559
2002,3,62.074
2002,4,99.671
2002,5,111.873
2002,6,47.609
2002,7,54.819
2002,8,29.516
2002,9,79.878
2002,10,41.579
2002,11,70.402
2002,12,50.662
2003,1,24.991
2003,2,28.239
2003,3,60.4
2003,4,46.048
2003,5,127.029
2003,6,76.301
2003,7,88.147
2003,8,70.227
2003,9,150.036
2003,10,66.726
2003,11,77.38
2003,12,48.016
2004,1,44.649
2004,2,23.484
2004,3,75.824
2004,4,59.84
2004,5,155.518
2004,6,69.132
2004,7,114.263
2004,8,82.116
2004,9,63.097
2004,10,88.052
2004,11,63.162
2004,12,90.67
2005,1,98.433
2005,2,39.346
2005,3,22.559
2005,4,94.482
2005,5,38.836
2005,6,41.143
2005,7,94.612
2005,8,92.307
2005,9,94.098
2005,10,46.606
2005,11,102.372
2005,12,47.513
2006,1,63.698
2006,2,50.28
2006,3,63.363
2006,4,74.799
2006,5,88.584
2006,6,93.724
2006,7,141.296
2006,8,82.777
2006,9,119.169
2006,10,166.488
2006,11,42.66
2006,12,103.137
2007,1,118.885
2007,2,31.934
2007,3,76.288
2007,4,84.589
2007,5,41.738
2007,6,35.306
2007,7,79.11
2007,8,130.476
2007,9,61.708
2007,10,62.784
2007,11,104.365
2007,12,108.935
2008,1,71.485
2008,2,130.627
2008,3,111.401
2008,4,61.506
2008,5,81.933
2008,6,90.837
2008,7,83.401
2008,8,50.308
2008,9,78.728
2008,10,68.235
2008,11,87.493
2008,12,127.575
2009,1,37.361
2009,2,62.478
2009,3,109.219
2009,4,94.738
2009,5,71.291
2009,6,93.009
2009,7,89.765
2009,8,80.561
2009,9,54.983
2009,10,66.905
2009,11,36.642
2009,12,73.754
2010,1,29.344
2010,2,32.911
2010,3,47.53
2010,4,85.318
2010,5,104.512
2010,6,99.835
2010,7,119.331
2010,8,42.598
2010,9,73.478
2010,10,114.703
2010,11,74.664
2010,12,40.914
2011,1,27.921
2011,2,85.795
2011,3,101.92
2011,4,128.44
2011,5,163.313
2011,6,68.86
2011,7,90.351
2011,8,133.39
2011,9,128.394
2011,10,102.754
2011,11,119.348
2011,12,95.419
2012,1,74.012
2012,2,35.95
2012,3,70.945
2012,4,26.125
2012,5,66.796
2012,6,66.312
2012,7,75.739
2012,8,78.362
2012,9,112.453
2012,10,156.822
2012,11,28.226
2012,12,95.774
2013,1,68.556
2013,2,60.957
2013,3,48.623
2013,4,100.203
2013,5,68.358
2013,6,156.886
2013,7,141.964
2013,8,78.107
2013,9,71.819
2013,10,111.198
2013,11,77.817
2013,12,101.752
2014,1,60.262
2014,2,67.168
2014,3,50.407
2014,4,113.399
2014,5,128.051
2014,6,109.378
2014,7,110.483
2014,8,91.816
2014,9,95.411
2014,10,102.037
2014,11,92.862
2014,12,44.308
2015,1,62.141
2015,2,42.497
2015,3,38.983
2015,4,86.516
2015,5,100.382
2015,6,170.505
2015,7,82.436
2015,8,73.108
2015,9,88.767
2015,10,70.749
2015,11,58.516
2015,12,76.151
2016,1,50.321
2016,2,80.005
2016,3,118.381
2016,4,79.326
2016,5,74.755
2016,6,45.671
2016,7,76.997
2016,8,74.408
2016,9,105.712
2016,10,100.558
2016,11,54.387
2016,12,83.858
2017,1,103.024
2017,2,72.459
2017,3,15.404
2017,4,0
2017,5,0
2017,6,0
2017,7,0
2017,8,0
2017,9,0
2017,10,0
2017,11,0
2017,12,0
