2002,1,30.0595
2002,2,33.495
2002,3,53.04
2002,4,64.1205
2002,5,36.701
2002,6,54.977
2002,7,44.4335
2002,8,59.275
2002,9,70.5695
2002,10,77.5025
2002,11,37.1085
2002,12,31.8295
2003,1,38.6045
2003,2,28.141
2003,3,32.0715
2003,4,42.6745
2003,5,49.32
2003,6,39.1055
2003,7,62.376
2003,8,46.8795
2003,9,49.663
2003,10,38.4045
2003,11,57.4345
2003,12,44.1485
2004,1,63.1815
2004,2,23.23
2004,3,50.806
2004,4,43.547
2004,5,37.5815
2004,6,44.5675
2004,7,48.549
2004,8,67.1235
2004,9,35.2165
2004,10,78.463
2004,11,27.547
2004,12,71.5905
2005,1,50.827
2005,2,28.59
2005,3,18.8425
2005,4,20.289
2005,5,45.7485
2005,6,62.6915
2005,7,22.288
2005,8,29.8445
2005,9,57.273
2005,10,81.7975
2005,11,68.44
2005,12,48.782
2006,1,37.7185
2006,2,39.1785
2006,3,28.95
2006,4,18.136
2006,5,51.821
2006,6,18.445
2006,7,43.703
2006,8,25.0265
2006,9,44.757
2006,10,44.4885
2006,11,28.8945
2006,12,45.4835
2007,1,43.338
2007,2,41.6895
2007,3,33.251
2007,4,46.949
2007,5,27.015
2007,6,46.6785
2007,7,33.2035
2007,8,28.077
2007,9,95.2635
2007,10,102.378
2007,11,60.725
2007,12,70.8305
2008,1,58.433
2008,2,30.3235
2008,3,24.2425
2008,4,69.435
2008,5,53.671
2008,6,65.035
2008,7,49.76
2008,8,25.554
2008,9,54.207
2008,10,35.2205
2008,11,58.9555
2008,12,83.297
2009,1,46.3015
2009,2,28.9155
2009,3,34.5095
2009,4,51.4125
2009,5,44.898
2009,6,45.958
2009,7,43.886
2009,8,78.7995
2009,9,21.2265
2009,10,72.0885
2009,11,28.285
2009,12,71.9335
2010,1,37.3655
2010,2,17.926
2010,3,6.7375
2010,4,16.5375
2010,5,31.4085
2010,6,83.007
2010,7,54.6715
2010,8,65.504
2010,9,93.97
2010,10,39.9695
2010,11,63.4435
2010,12,54.5425
2011,1,52.0825
2011,2,27.656
2011,3,24.152
2011,4,64.543
2011,5,58.9405
2011,6,71.1635
2011,7,62.05
2011,8,40.953
2011,9,56.7435
2011,10,45.6545
2011,11,46.7655
2011,12,55.3775
2012,1,58.3315
2012,2,29.5695
2012,3,52.7845
2012,4,42.664
2012,5,70.667
2012,6,86.394
2012,7,67.8705
2012,8,42.212
2012,9,55.5915
2012,10,89.879
2012,11,51.8155
2012,12,40.728
2013,1,61.743
2013,2,47.3565
2013,3,46.933
2013,4,111.1625
2013,5,96.577
2013,6,77.6905
2013,7,130.579
2013,8,70.1015
2013,9,72.2085
2013,10,80.414
2013,11,77.244
2013,12,73.416
2014,1,58.7735
2014,2,40.6655
2014,3,38.147
2014,4,108.3985
2014,5,81.8325
2014,6,98.2435
2014,7,75.0085
2014,8,70.2975
2014,9,87.762
2014,10,93.035
2014,11,82.8565
2014,12,61.1435
2015,1,51.16
2015,2,27.8975
2015,3,27.2565
2015,4,48.756
2015,5,92.4205
2015,6,77.329
2015,7,56.805
2015,8,66.868
2015,9,61.535
2015,10,62.829
2015,11,85.7015
2015,12,104.634
2016,1,62.207
2016,2,61.9385
2016,3,54.55
2016,4,45.439
2016,5,61.9745
2016,6,110.9395
2016,7,81.334
2016,8,89.0875
2016,9,121.6005
2016,10,77.413
2016,11,61.914
2016,12,101.531
2017,1,65.675
2017,2,74.9475
2017,3,17.2375
2017,4,0
2017,5,0
2017,6,0
2017,7,0
2017,8,0
2017,9,0
2017,10,0
2017,11,0
2017,12,0
